Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
02/10/2018,00,Theft,19G40,Strip Business Center Parking Lot,11900-11999,BISSONNET ST,ST,-,1
02/10/2018,13,Theft,19G40,"Road, Street, or Sidewalk",4300-4399,BUGLE ROAD,-,-,1
02/10/2018,08,Theft,19G40,Residence or House,12200-12299,FAIRPOINT DR,-,-,1
02/10/2018,23,Theft,19G40,Residence or House,12200-12299,PLUMPOINT DR,-,-,1
02/11/2018,13,Theft,19G40,Apartment,12000-12099,BISSONNET ST,ST,-,1
02/12/2018,09,Theft,19G40,"Road, Street, or Sidewalk",12100-12199,PLUMBROOK DR,-,-,1
02/12/2018,10,Theft,19G40,Service or Gas Station,11900-11999,BEECHNUT ST,ST,-,1
02/12/2018,01,Aggravated Assault,19G40,Residence or House,8800-8899,KETCHWOOD DR,-,-,1
02/12/2018,15,Burglary,19G40,Residence or House,10200-10299,HUNTINGTON VIEW,DR,-,1
02/12/2018,17,AutoTheft,19G40,Apartment Parking Lot,9400-9499,COVENTRY SQUARE DR,-,-,1
02/12/2018,20,Theft,19G40,Driveway,10800-10899,ZIRCON,CT,-,1
02/13/2018,08,Burglary,19G40,"Field, Woods, Forest, Park",11500-11599,BEECHNUT ST,ST,-,1
02/13/2018,07,AutoTheft,19G40,"Road, Street, or Sidewalk",11200-11299,NEWBROOK DR,-,-,1
02/13/2018,13,Burglary,19G40,Convenience Store,12200-12299,DAIRY ASHFORD,RD,S,1
02/13/2018,22,Aggravated Assault,19G40,Apartment,3200-3299,DAIRY ASHFORD,RD,S,1
02/14/2018,02,Burglary,19G40,Apartment,9400-9499,COVENTRY SQUARE DR,-,-,1
02/15/2018,08,Theft,19G40,Residence or House,12100-12199,SPRING GROVE DR,-,-,1
02/15/2018,17,Robbery,19G40,Commercial Building,9000-9099,BOONE,RD,-,1
02/16/2018,14,Theft,19G40,Rental Storage Facility,10500-10599,SYNOTT,RD,-,1
02/16/2018,11,Theft,19G40,Residence or House,12200-12299,CREEKHURST,ST,-,1
02/17/2018,09,Burglary,19G40,Savings and Loan Institutions,11000-11099,BISSONNET,ST,-,1
02/18/2018,10,Theft,19G40,Grocery Store or Supermarket,12200-12299,SELA,LN,-,1
02/18/2018,20,Theft,19G40,"Other, Unknown, or Not Listed",11300-11399,BISSONNET ST,ST,-,1
02/18/2018,18,Theft,19G40,"Parks and Recreation, Zoo, Swimming Pool",12600-12699,BROOKGLADE CIR,-,-,1
02/19/2018,11,Theft,19G40,Restaurant or Cafeteria,10100-10199,AMBLEWOOD DR,-,-,1
02/20/2018,18,Burglary,19G40,Residence or House,11600-11699,BEXLEY DR,-,-,1
02/20/2018,19,Aggravated Assault,19G40,Residence or House,12000-12099,GREEN GLADE,DR,-,1
02/21/2018,09,Theft,19G40,Other Parking Lot,11300-11399,BISSONNET,ST,-,1
02/21/2018,18,Theft,19G40,Grocery Store or Supermarket Parking Lot,11700-11799,W BELLFORT AVE,-,-,1
02/22/2018,09,Theft,19G40,Residence or House,11700-11799,BEECHNUT ST,ST,-,1
02/22/2018,12,Robbery,19G40,Department or Discount Store,11300-11399,BISSONNET,ST,-,1
02/23/2018,03,Burglary,19G40,Department or Discount Store,11700-11799,BEECHNUT,ST,-,1
02/23/2018,23,Robbery,19G40,"Road, Street, or Sidewalk",11600-11699,HERALD SQUARE DR,-,-,1
02/23/2018,09,Burglary,19G40,Restaurant or Cafeteria,12100-12199,BISSONNET,ST,-,1
02/23/2018,11,Aggravated Assault,19G40,Apartment Parking Lot,11700-11799,W BELLFORT AVE,-,-,1
02/24/2018,20,Theft,19G40,Service or Gas Station,6700-6799,HIGHWIND BEND,LN,-,1
02/25/2018,09,Aggravated Assault,19G40,"Road, Street, or Sidewalk",12700-12799,BISSONNET ST,ST,-,1
02/26/2018,04,AutoTheft,19G40,Apartment Parking Lot,11000-11099,SOUTHWEST,ST,-,1
02/26/2018,13,Burglary,19G40,Apartment,12600-12699,BROOKGLADE CIR,-,-,1
02/27/2018,00,Theft,19G40,Apartment,12600-12699,BROOKGLADE CIR,-,-,1
02/27/2018,05,AutoTheft,19G40,Driveway,12500-12599,HUNTINGTON VENTURE DR,-,-,1
02/27/2018,13,AutoTheft,19G40,Rental Storage Facility,9100-9199,KALEWOOD,DR,-,1
02/27/2018,16,Theft,19G40,Commercial Building,11200-11299,GLENWOLDE,DR,-,1
02/27/2018,15,AutoTheft,19G40,Grocery Store or Supermarket Parking Lot,11900-11999,BEECHNUT ST,ST,-,1
02/27/2018,22,Burglary,19G40,Residence or House,11600-11699,GLADEFIELD DR.,-,-,1
02/28/2018,09,AutoTheft,19G40,Apartment Parking Lot,9400-9499,COVENTRY SQUARE DR,-,-,1
02/28/2018,08,Aggravated Assault,19G40,Apartment,9700-9799,LEAWOOD BLVD,BLVD,-,1
02/28/2018,20,Theft,19G40,Apartment,9700-9799,LEAWOOD BLVD,BLVD,-,1
01/25/2018,10,Rape,19G50,Residence or House,11000-11099,KINGHURST DR,-,-,1
02/01/2018,01,Burglary,19G50,Apartment Rental Office,10100-10199,FORUM PARK DR,-,-,1
02/01/2018,11,Burglary,19G50,"Other, Unknown, or Not Listed",1400-1499,SH 6,HWY,-,1
02/01/2018,11,AutoTheft,19G50,"Church, Synagogue, or Temple Parking Lot",10800-10899,S WILCREST DR,-,-,1
02/02/2018,23,Aggravated Assault,19G50,Apartment Parking Lot,10600-10699,SOUTH DR APT 98,-,-,1
02/03/2018,12,Theft,19G50,"Hotel, Motel, Inn, Etc.",11200-11299,SOUTHWEST,ST,-,1
02/03/2018,12,Theft,19G50,Miscellaneous Business (Non-Specific),10800-10899,BELLFORT,AVE,W,1
02/04/2018,17,Burglary,19G50,"Physician, Doctor, Dentist's Office",11500-11599,WILCREST,ST,S,1
02/04/2018,04,Theft,19G50,Apartment Parking Lot,11200-11299,S WILCREST DR,-,-,1
02/04/2018,23,Theft,19G50,"Hotel, Motel, Inn, Etc.",11200-11299,SOUTHWEST FWY OB,-,-,1
02/05/2018,09,Theft,19G50,Apartment Parking Lot,10500-10599,SOUTH,DR,-,1
02/05/2018,09,Theft,19G50,Apartment Parking Lot,10600-10699,P O BOX 681,-,-,1
02/05/2018,09,Robbery,19G50,Apartment Parking Lot,12200-12299,CREEKHURST,ST,-,1
02/05/2018,12,Theft,19G50,Apartment Parking Lot,9800-9899,FORUM PARK DR,-,-,1
02/05/2018,23,Theft,19G50,Apartment,10200-10299,SUGAR BRANCH DR,-,-,1
02/06/2018,20,Aggravated Assault,19G50,Strip Business Center Parking Lot,12800-12899,KIRKWOOD,RD,S,1
02/06/2018,22,Robbery,19G50,Apartment Parking Lot,10200-10299,LANDS END DR,-,-,1
02/06/2018,22,Burglary,19G50,Apartment,10100-10199,FORUM PARK DR,-,-,1
02/07/2018,03,Burglary,19G50,Drug Store or Medical Supply,11500-11599,WILCREST,ST,S,1
02/08/2018,15,Theft,19G50,Apartment,11300-11399,WILCREST,ST,S,1
02/08/2018,21,Theft,19G50,Police Station,10100-10199,FORUM PARK DR,-,-,1
02/09/2018,00,Aggravated Assault,19G50,Apartment,10200-10299,FORUM WEST DR,-,-,1
02/09/2018,11,Theft,19G50,Auto Repair,9700-9799,BISSONNET,ST,-,1
02/10/2018,11,Theft,19G50,Hotel or Motel Parking Lot,11100-11199,SOUTHWEST FWY OB,-,-,1
02/10/2018,02,Aggravated Assault,19G50,Bar or Night Club Parking Lot,3800-3899,CURVEY LANE,-,-,4
02/11/2018,12,Aggravated Assault,19G50,Apartment,10100-10199,FORUM PARK DR,-,-,1
02/11/2018,00,AutoTheft,19G50,Other Parking Lot,10200-10299,PO BOX 380002,-,-,1
02/11/2018,03,Robbery,19G50,Bar or Night Club,10500-10599,BISSONNET,ST,-,1
02/12/2018,15,Theft,19G50,Hotel or Motel Parking Lot,11200-11299,SOUTHWEST FWY OB,-,-,1
02/13/2018,17,AutoTheft,19G50,"Road, Street, or Sidewalk",10200-10299,SUGAR BRANCH DR,-,-,1
02/13/2018,10,Theft,19G50,Driveway,11100-11199,PANTHER CT,-,-,1
02/14/2018,05,Burglary,19G50,Apartment,10100-10199,FORUM PARK DR,-,-,1
02/16/2018,17,AutoTheft,19G50,Other Parking Lot,11100-11199,SOUTHWEST FWY OB,-,-,1
02/17/2018,23,Burglary,19G50,Residence or House,11600-11699,W BELLFORT AVE,-,-,1
02/17/2018,22,Robbery,19G50,Apartment,9800-9899,FORUM PARK DR,-,-,1
02/18/2018,00,Murder,19G50,Apartment,11900-11999,MARTIN LUTHER KING,BLVD,-,1
02/18/2018,18,Theft,19G50,Apartment,11200-11299,SOUTHWEST FWY OB,-,-,1
02/18/2018,20,Theft,19G50,Commercial Parking Lot or Garage,10100-10199,SOUTHWEST FWY OB,-,-,1
02/19/2018,15,AutoTheft,19G50,Strip Business Center Parking Lot,9900-9999,W SAM HOUSTON PKWY S,-,-,1
02/20/2018,17,AutoTheft,19G50,Apartment Parking Lot,10000-10099,FORUM WEST DR,-,-,1
02/20/2018,09,Theft,19G50,Convenience Store,11200-11299,WILCREST,ST,S,1
02/21/2018,16,Theft,19G50,Commercial Or Training School,10800-10899,ROCKLEY,RD,-,1
02/21/2018,09,Burglary,19G50,Apartment,11000-11099,KINGHURST DR,-,-,1
02/22/2018,18,Aggravated Assault,19G50,Apartment,15200-15299,LOMA PASEO,DR,-,1
02/22/2018,01,Aggravated Assault,19G50,Apartment,11000-11099,KINGHURST DR,-,-,1
02/22/2018,00,Aggravated Assault,19G50,Apartment,10200-10299,SUGAR BRANCH DR,-,-,1
02/23/2018,14,Theft,19G50,Apartment Parking Lot,9700-9799,FORUM PARK DR,-,-,1
02/24/2018,15,Theft,19G50,Grocery Store or Supermarket Parking Lot,9800-9899,BISSONNET ST,ST,-,1
02/25/2018,05,Burglary,19G50,Restaurant or Cafeteria,10800-10899,BISSONNET,ST,-,1
02/25/2018,09,Aggravated Assault,19G50,Apartment Parking Lot,9700-9799,FORUM PARK DR,-,-,1
02/25/2018,08,Theft,19G50,Residence or House,11000-11099,W BELLFORT AVE,-,-,1
02/25/2018,22,Robbery,19G50,Apartment Parking Lot,11600-11699,W BELLFORT AVE,-,-,1
02/26/2018,08,Theft,19G50,Convenience Store,11200-11299,WILCREST,ST,S,1
02/27/2018,14,Theft,19G50,"Road, Street, or Sidewalk",10100-10199,FORUM PARK DR,-,-,1
02/27/2018,12,AutoTheft,19G50,Apartment Parking Lot,9700-9799,FORUM PARK DR,-,-,1
02/27/2018,06,Theft,19G50,Apartment Parking Lot,6100-6199,TIDWELL,RD,W,1
02/27/2018,09,Theft,19G50,Apartment Parking Lot,10100-10199,FORUM PARK DR,-,-,1
02/27/2018,09,Theft,19G50,Commercial Building,10400-10499,SOUTHWEST,ST,-,1
02/27/2018,15,Theft,19G50,Commercial Building,10000-10099,VICTORIA RIDGE,LN,-,1
02/28/2018,03,Robbery,19G50,"Road, Street, or Sidewalk",11200-11299,STANCLIFF RD,RD,-,1
02/01/2018,13,Theft,1A10,"Other, Unknown, or Not Listed",1200-1299,PRAIRIE ST,ST,-,1
02/01/2018,15,Theft,1A10,"Road, Street, or Sidewalk",1400-1499,STERRETT,-,-,1
02/02/2018,20,Theft,1A10,"Road, Street, or Sidewalk",800-899,COMMERCE ST,ST,-,1
02/02/2018,10,Theft,1A10,Restaurant or Cafeteria,900-999,TRAVIS,ST,-,1
02/02/2018,22,Theft,1A10,"Road, Street, or Sidewalk",6100-6199,LOOP EAST APT 504,-,S,1
02/03/2018,17,Theft,1A10,"Other, Unknown, or Not Listed",400-499,BAGBY ST,ST,-,1
02/03/2018,14,Theft,1A10,"Road, Street, or Sidewalk",700-799,CRAWFORD ST,ST,-,1
02/03/2018,15,Theft,1A10,"Hotel, Motel, Inn, Etc.",1100-1199,CAROLINE ST,ST,-,1
02/03/2018,23,Aggravated Assault,1A10,"Road, Street, or Sidewalk",UNK,LEELAND/MAIN ST,ST,-,1
02/04/2018,01,Theft,1A10,Bar or Night Club,900-999,ROLLING BROOK LANE,-,-,1
02/04/2018,08,Theft,1A10,Restaurant or Cafeteria Parking Lot,1000-1099,GULF FWY IB,-,-,1
02/05/2018,15,Theft,1A10,Commercial Parking Lot or Garage,1000-1099,LOUISIANA ST,ST,-,1
02/05/2018,15,Theft,1A10,Social Services or Public Charities,400-499,HOMELESS,-,-,1
02/05/2018,09,Theft,1A10,Bar or Night Club,900-999,TEXAS ST,ST,-,1
02/05/2018,09,Burglary,1A10,Miscellaneous Business (Non-Specific),500-599,DALLAS,ST,-,1
02/05/2018,07,Theft,1A10,Not Listed,2400-2499,HOLCOMBE,-,-,1
02/05/2018,07,Theft,1A10,Construction Site,1300-1399,POLK,-,-,1
02/06/2018,08,Theft,1A10,"Parks and Recreation, Zoo, Swimming Pool",500-599,MCKEE,-,-,1
02/06/2018,07,Theft,1A10,Commercial Parking Lot or Garage,900-999,COMMERCE ST,ST,-,1
02/06/2018,15,AutoTheft,1A10,Convenience Store Parking Lot,1200-1299,TRAVIS ST,ST,-,1
02/06/2018,11,Robbery,1A10,"Road, Street, or Sidewalk",300-399,MAIN ST,ST,-,1
02/07/2018,15,Theft,1A10,"Hotel, Motel, Inn, Etc.",1700-1799,WALKER ST,ST,-,1
02/07/2018,16,Theft,1A10,"Road, Street, or Sidewalk",1400-1499,LOOP,-,W,1
02/08/2018,14,Theft,1A10,Commercial Building,500-599,DALLAS,ST,-,1
02/08/2018,14,Theft,1A10,"Field, Woods, Forest, Park",UNK,HOMELESS,-,-,1
02/08/2018,07,Theft,1A10,Service or Gas Station,1800-1899,HAMILTON ST,ST,-,1
02/09/2018,21,Theft,1A10,Commercial Parking Lot or Garage,1200-1299,LA BRANCH,-,-,1
02/10/2018,01,Theft,1A10,Other Parking Lot,1900-1999,CONGRESS,-,-,1
02/10/2018,02,Theft,1A10,"Road, Street, or Sidewalk",1000-1099,HUMMINGBIRD POINT,LN,-,1
02/10/2018,03,Theft,1A10,Bar or Night Club,21400-21499,LOCHMERE LANE,-,-,1
02/10/2018,10,Theft,1A10,Commercial Parking Lot or Garage,1700-1799,PEASE ST,ST,-,1
02/10/2018,23,Robbery,1A10,Light Rail Platform,1800-1899,MAIN ST,ST,-,1
02/11/2018,05,Robbery,1A10,"Road, Street, or Sidewalk",700-799,WILLIAM ST,ST,-,1
02/11/2018,09,Theft,1A10,Miscellaneous Business (Non-Specific),500-599,N SAN JACINTO ST,ST,-,1
02/11/2018,20,Theft,1A10,Commercial Parking Lot or Garage,1800-1899,CLAY ST,ST,-,1
02/11/2018,20,Theft,1A10,Other Parking Lot,1600-1699,LEELAND,-,-,1
02/12/2018,08,Theft,1A10,"Amusement Park, Bowling Alley, Skate Rink",1200-1299,SAN JACINTO ST,ST,-,1
02/12/2018,15,Theft,1A10,"Other, Unknown, or Not Listed",1700-1799,JACKSON ST,ST,-,1
02/12/2018,19,Theft,1A10,Bar or Night Club,400-499,MAIN ST,ST,-,1
02/13/2018,11,Theft,1A10,Commercial Building,1800-1899,SMITH,ST,-,1
02/13/2018,11,Theft,1A10,Restaurant or Cafeteria Parking Lot,200-299,JACKSON,ST,-,1
02/13/2018,06,Burglary,1A10,Commercial Building,500-599,DALLAS,-,-,1
02/13/2018,22,Burglary,1A10,"Gym, Recreat, Club House, Indoor Pool",800-899,PEASE ST,ST,-,1
02/14/2018,04,Rape,1A10,"Road, Street, or Sidewalk",1500-1599,ST JOSEPH PKWY,-,-,1
02/14/2018,08,Theft,1A10,"Road, Street, or Sidewalk",900-999,BAGBY ST,ST,-,1
02/14/2018,17,Theft,1A10,"Road, Street, or Sidewalk",1400-1499,NANCE,-,-,1
02/15/2018,16,Theft,1A10,Apartment,1600-1699,MAIN ST,ST,-,1
02/15/2018,16,Theft,1A10,Other Parking Lot,1500-1599,DALLAS ST,ST,-,1
02/15/2018,22,Theft,1A10,Miscellaneous Business (Non-Specific),500-599,ALLEN PKWY OB,-,-,1
02/15/2018,08,Theft,1A10,"Road, Street, or Sidewalk",1400-1499,ST JOSEPH PKWY,-,-,1
02/15/2018,07,Theft,1A10,Mall Parking Lot,1100-1199,TEXAS ST,ST,-,1
02/15/2018,11,Theft,1A10,Commercial Building,1600-1699,SMITH ST,ST,-,1
02/16/2018,13,Theft,1A10,Office Building,200-299,CAROLINE,ST,-,1
02/16/2018,19,Theft,1A10,"Other, Unknown, or Not Listed",1400-1499,NANCE,-,-,1
02/16/2018,22,Theft,1A10,Commercial Parking Lot or Garage,200-299,FANNIN ST,ST,-,1
02/16/2018,09,Aggravated Assault,1A10,"Road, Street, or Sidewalk",800-899,DALLAS ST,ST,-,1
02/16/2018,09,Theft,1A10,Government or Public Building,900-999,BAGBY,ST,-,1
02/16/2018,23,Theft,1A10,Commercial Parking Lot or Garage,1300-1399,BELL ST,ST,-,1
02/16/2018,23,Theft,1A10,Other Parking Lot,1500-1599,POLK,-,-,2
02/17/2018,00,Theft,1A10,Commercial Parking Lot or Garage,1300-1399,BELL ST,ST,-,2
02/17/2018,00,Theft,1A10,Other Parking Lot,1300-1399,BELL ST,ST,-,1
02/17/2018,00,Theft,1A10,Other Parking Lot,1700-1799,JACKSON ST,ST,-,1
02/17/2018,06,Theft,1A10,"Hotel, Motel, Inn, Etc.",700-799,CRAWFORD,RD,-,1
02/17/2018,05,AutoTheft,1A10,"Road, Street, or Sidewalk",5200-5299,28TH,ST,-,1
02/17/2018,08,Theft,1A10,Miscellaneous Business (Non-Specific),24500-24599,LOWER CANYON,LN,-,1
02/17/2018,04,Aggravated Assault,1A10,"Road, Street, or Sidewalk",1300-1399,N. POST OAK 2309,-,-,1
02/17/2018,13,Theft,1A10,Bar or Night Club Parking Lot,10600-10699,WESTPARK,DR,W,1
02/17/2018,23,Aggravated Assault,1A10,"Road, Street, or Sidewalk",17800-17899,SHILOH RIDGE,DR,-,1
02/17/2018,23,Theft,1A10,Commercial Parking Lot or Garage,800-899,4234A DRAKE ST,ST,-,1
02/17/2018,23,Theft,1A10,Other Parking Lot,1300-1399,AUSTIN ST,ST,-,1
02/17/2018,23,Theft,1A10,Other Parking Lot,7500-7599,FOX KNOLL LANE,-,-,1
02/17/2018,23,Theft,1A10,"Road, Street, or Sidewalk",800-899,COMMERCE ST,ST,-,1
02/17/2018,22,Theft,1A10,Commercial Parking Lot or Garage,800-899,CRAWFORD ST,ST,-,1
02/17/2018,17,Theft,1A10,"Other, Unknown, or Not Listed",1600-1699,LAMAR,-,-,1
02/17/2018,16,AutoTheft,1A10,Commercial Parking Lot or Garage,1000-1099,LAMAR,-,-,1
02/17/2018,14,Theft,1A10,"Stadium, Sports Arena, Race Track",1500-1599,POLK,-,-,1
02/18/2018,21,Aggravated Assault,1A10,"Road, Street, or Sidewalk",1700-1799,COMMERCE ST,ST,-,1
02/18/2018,11,Theft,1A10,"Road, Street, or Sidewalk",500-599,SAN JACINTO ST,ST,-,1
02/18/2018,14,Theft,1A10,"Hotel, Motel, Inn, Etc.",900-999,DALLAS ST,ST,-,1
02/18/2018,13,Theft,1A10,Hotel or Motel Parking Lot,1700-1799,WALKER,ST,-,1
02/19/2018,23,AutoTheft,1A10,"Road, Street, or Sidewalk",100-199,AUSTIN ST,ST,-,1
02/20/2018,11,AutoTheft,1A10,Apartment Parking Lot,13400-13499,BELLAIRE,BLVD,-,1
02/20/2018,01,Theft,1A10,"Field, Woods, Forest, Park",1800-1899,RUNNELS,-,-,1
02/20/2018,13,Theft,1A10,"Hotel, Motel, Inn, Etc.",1300-1399,LAMAR,-,-,1
02/20/2018,22,Aggravated Assault,1A10,"Road, Street, or Sidewalk",200-299,CR 157,-,-,1
02/21/2018,03,Theft,1A10,"Parks and Recreation, Zoo, Swimming Pool",1000-1099,BAGBY ST,ST,-,1
02/21/2018,00,Theft,1A10,Light Rail Platform,1500-1599,MAIN ST,ST,-,1
02/21/2018,09,Robbery,1A10,"Other, Unknown, or Not Listed",1100-1199,BAGBY ST,ST,-,1
02/21/2018,10,Theft,1A10,Construction Site,3800-3899,PINEMONT,DR,-,1
02/21/2018,16,Theft,1A10,"Road, Street, or Sidewalk",500-599,RUSK,ST,-,1
02/22/2018,09,Theft,1A10,Convenience Store Parking Lot,1300-1399,TEXAS ST,ST,-,1
02/22/2018,19,Theft,1A10,Commercial Parking Lot or Garage,1400-1499,TEXAS ST,ST,-,1
02/23/2018,15,Robbery,1A10,"Road, Street, or Sidewalk",3400-3499,FANNIN,ST,-,1
02/23/2018,17,Theft,1A10,Office Building,800-899,MAIN ST,ST,-,1
02/23/2018,12,Theft,1A10,Apartment Parking Lot,1600-1699,MAIN ST,ST,-,1
02/23/2018,15,Theft,1A10,Commercial Parking Lot or Garage,300-399,CRAWFORD ST,ST,-,1
02/24/2018,02,Aggravated Assault,1A10,"Field, Woods, Forest, Park",9600-9699,GLENFIELD,-,-,1
02/24/2018,02,Theft,1A10,"Road, Street, or Sidewalk",800-899,COMMERCE ST,ST,-,1
02/24/2018,20,Theft,1A10,"Hotel, Motel, Inn, Etc.",800-899,FANNIN,ST,-,1
02/24/2018,12,Theft,1A10,Commercial Parking Lot or Garage,700-799,ST JOSEPH PKWY,-,-,1
02/24/2018,12,Theft,1A10,"Road, Street, or Sidewalk",1300-1399,TRAVIS ST,ST,-,1
02/24/2018,13,Theft,1A10,Bus Stop,1000-1099,PIERCE ST,ST,-,1
02/24/2018,08,Theft,1A10,Bar or Night Club,400-499,MAIN ST,ST,-,1
02/24/2018,09,Theft,1A10,"Road, Street, or Sidewalk",1200-1299,JEFFERSON ST,ST,-,1
02/25/2018,07,Theft,1A10,"Road, Street, or Sidewalk",800-899,WALNUT ST,ST,-,1
02/25/2018,00,Theft,1A10,"Road, Street, or Sidewalk",900-999,PRAIRIE ST,ST,-,1
02/26/2018,14,Theft,1A10,"Road, Street, or Sidewalk",1800-1899,ST JOSEPH PKWY,-,-,1
02/26/2018,17,Theft,1A10,Commercial Parking Lot or Garage,400-499,TRAVIS ST,ST,-,1
02/26/2018,20,Theft,1A10,Other Parking Lot,1100-1199,TARLEY,-,-,1
02/26/2018,21,Theft,1A10,Other Parking Lot,100-199,WHITE SANDS,DR,-,1
02/26/2018,23,Aggravated Assault,1A10,"Road, Street, or Sidewalk",200-299,MAIN ST,ST,-,1
02/26/2018,08,Theft,1A10,Commercial Parking Lot or Garage,1700-1799,TEXAS ST,ST,-,1
02/26/2018,11,Theft,1A10,Commercial Parking Lot or Garage,1600-1699,CONGRESS,-,-,1
02/26/2018,11,Theft,1A10,Construction Site,5200-5299,BRITTMOORE,RD,-,1
02/26/2018,11,Theft,1A10,Social Services or Public Charities,18900-18999,AZALEA,WAY,-,1
02/27/2018,02,Theft,1A10,"Hotel, Motel, Inn, Etc.",1200-1299,LOUISIANA ST,ST,-,1
02/27/2018,19,Theft,1A10,Bar or Night Club,300-399,MAIN ST,ST,-,1
02/28/2018,09,Burglary,1A10,Apartment,900-999,FRANKLIN ST,ST,-,1
02/28/2018,10,Theft,1A10,"Other, Unknown, or Not Listed",1100-1199,MAIN,ST,-,1
02/28/2018,23,Theft,1A10,Bar or Night Club,500-599,PO BOX 1505,-,-,1
02/01/2018,23,Theft,1A20,"Road, Street, or Sidewalk",2900-2999,GRANTS LAKE,BLVD,-,1
02/01/2018,21,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,MAIN,ST,-,1
02/01/2018,15,Theft,1A20,"Road, Street, or Sidewalk",2900-2999,DALLAS ST,ST,-,1
02/01/2018,19,Theft,1A20,Restaurant or Cafeteria Parking Lot,700-799,W DALLAS ST,ST,-,1
02/01/2018,20,Theft,1A20,Restaurant or Cafeteria Parking Lot,500-599,ELGIN ST,ST,-,1
02/01/2018,13,Theft,1A20,Restaurant or Cafeteria Parking Lot,400-499,ANITA ST,ST,-,1
02/01/2018,01,Theft,1A20,Apartment Parking Lot,2200-2299,DALLAS ST APT 472,-,W,1
02/01/2018,10,Theft,1A20,Apartment Parking Lot,3400-3499,W DALLAS ST,ST,-,1
02/01/2018,10,Theft,1A20,Miscellaneous Business (Non-Specific),700-799,W DALLAS ST,ST,-,1
02/02/2018,02,AutoTheft,1A20,"Road, Street, or Sidewalk",2300-2399,STANFORD,RD,-,1
02/02/2018,11,Burglary,1A20,Rental Storage Facility,1000-1099,DALLAS,ST,W,1
02/02/2018,10,Burglary,1A20,Miscellaneous Business (Non-Specific),200-299,WESTHEIMER,RD,-,1
02/02/2018,08,AutoTheft,1A20,"Road, Street, or Sidewalk",2500-2599,BAGBY ST,ST,-,1
02/02/2018,08,Theft,1A20,Restaurant or Cafeteria Parking Lot,2000-2099,BAGBY ST,ST,-,1
02/02/2018,08,Theft,1A20,"Road, Street, or Sidewalk",200-299,FARGO,-,-,1
02/02/2018,23,AutoTheft,1A20,Apartment Parking Lot,900-999,BIRNHAM WOODS,-,-,1
02/03/2018,01,Theft,1A20,"Road, Street, or Sidewalk",14000-14099,21ST ST STE 1500,-,E,1
02/03/2018,01,Robbery,1A20,"Road, Street, or Sidewalk",UNK,OAK CT APT 3207,-,-,1
02/03/2018,14,AutoTheft,1A20,Apartment Parking Lot,1600-1699,ROBIN ST,ST,-,1
02/03/2018,10,Theft,1A20,Restaurant or Cafeteria Parking Lot,500-599,WAUGH DR,-,-,1
02/03/2018,23,Theft,1A20,"Road, Street, or Sidewalk",100-199,PIERCE ST,ST,-,1
02/03/2018,23,Theft,1A20,"Road, Street, or Sidewalk",200-299,FARGO,-,-,1
02/03/2018,21,Theft,1A20,Commercial Parking Lot or Garage,100-199,W GRAY ST,ST,-,1
02/03/2018,20,Theft,1A20,Strip Business Center Parking Lot,2300-2399,MAIN,ST,E,1
02/04/2018,05,Theft,1A20,Bar or Night Club Parking Lot,2300-2399,BRAZOS ST,ST,-,1
02/04/2018,09,Theft,1A20,"Road, Street, or Sidewalk",1000-1099,CLEVELAND ST,ST,-,1
02/04/2018,10,AutoTheft,1A20,Apartment Parking Lot,3400-3499,LOUISIANA ST,ST,-,2
02/04/2018,12,Theft,1A20,Bar or Night Club,2400-2499,BRAZOS ST,ST,-,1
02/04/2018,14,Burglary,1A20,Apartment,200-299,W. BEND DR.,-,-,1
02/04/2018,15,Theft,1A20,"Road, Street, or Sidewalk",2200-2299,MORGAN,-,-,1
02/04/2018,21,Theft,1A20,"Road, Street, or Sidewalk",900-999,LAMB,-,-,1
02/04/2018,20,Theft,1A20,Apartment,UNK,OAK CT,-,-,1
02/05/2018,01,Theft,1A20,Apartment Parking Lot,1700-1799,CUSHING ST,ST,-,1
02/05/2018,02,Aggravated Assault,1A20,Residence or House,2000-2099,CALUMET,-,-,1
02/05/2018,05,Theft,1A20,Apartment Parking Lot,3600-3699,STANFORD,RD,-,1
02/05/2018,07,Burglary,1A20,Residence or House,200-299,BROOK FOREST TRAIL,-,-,1
02/05/2018,09,Burglary,1A20,Restaurant or Cafeteria,1000-1099,GRAY,ST,W,1
02/05/2018,09,Theft,1A20,Strip Business Center Parking Lot,2600-2699,WAUGH DR,-,-,1
02/05/2018,16,Theft,1A20,Residence or House,3400-3499,STANFORD,RD,-,1
02/05/2018,12,Theft,1A20,Apartment Parking Lot,11800-11899,NOTTINGHAM,DR,S,1
02/05/2018,21,Theft,1A20,Commercial Parking Lot or Garage,3200-3299,W DALLAS ST,ST,-,1
02/05/2018,20,Theft,1A20,"Road, Street, or Sidewalk",2800-2899,TAFT ST,ST,-,1
02/06/2018,07,Theft,1A20,"Road, Street, or Sidewalk",11200-11299,RICHMOND,AVE,-,1
02/06/2018,08,Theft,1A20,"Road, Street, or Sidewalk",500-599,W CLAY ST,ST,-,1
02/06/2018,13,Theft,1A20,Other Parking Lot,UNK,ALLEN PKWY OB/WAUGH ENTR,-,-,1
02/06/2018,18,Theft,1A20,Apartment,UNK,OAK CT,-,-,1
