Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,Offenses
04/08/2018,00,Theft,5F30,Restaurant or Cafeteria Parking Lot,12800-12899,NORTHWEST,ST,-,1
04/08/2018,08,Burglary,5F30,Restaurant or Cafeteria Parking Lot,5200-5299,HOLLISTER,ST,-,1
04/08/2018,22,Theft,5F30,Apartment,6500-6599,HOLLISTER,ST,-,1
04/08/2018,16,Theft,5F30,Grocery Store or Supermarket,UNK,NORTHWEST FWY OB/HOLLISTER OBIB,-,-,1
04/08/2018,12,Burglary,5F30,Vehicle/Auto Sales/Lease/Auto Parts Store,12800-12899,HEMPSTEAD,RD,-,1
04/08/2018,23,Aggravated Assault,5F30,Mobile Home,10400-10499,OLGA,LN,-,1
04/09/2018,04,Aggravated Assault,5F30,Restaurant or Cafeteria Parking Lot,14100-14199,NORTHWEST,ST,-,1
04/09/2018,12,Aggravated Assault,5F30,Apartment,5800-5899,HOLLISTER,ST,-,1
04/09/2018,18,AutoTheft,5F30,Grocery Store or Supermarket,13400-13499,NORTHWEST,ST,-,1
04/09/2018,17,Theft,5F30,Miscellaneous Business (Non-Specific),13800-13899,NORTHWEST,ST,-,1
04/09/2018,17,Aggravated Assault,5F30,Apartment Parking Lot,7900-7999,GROW,LN,-,1
04/09/2018,16,Theft,5F30,Apartment Parking Lot,5900-5999,FLINTLOCK,RD,-,1
04/09/2018,16,Theft,5F30,"Other, Unknown, or Not Listed",13200-13299,NORTHWEST,ST,-,1
04/09/2018,15,Theft,5F30,"Other, Unknown, or Not Listed",13400-13499,NORTHWEST,ST,-,1
04/10/2018,09,Theft,5F30,Apartment Parking Lot,8000-8099,TIDWELL,RD,W,1
04/10/2018,22,Burglary,5F30,Apartment,5800-5899,HOLLISTER,ST,-,1
04/10/2018,13,Theft,5F30,"Other, Unknown, or Not Listed",13200-13299,NORTHWEST,ST,-,1
04/11/2018,11,Theft,5F30,Bank,13100-13199,NORTHWEST,ST,-,1
04/11/2018,02,Burglary,5F30,Convenience Store,8100-8199,TIDWELL,RD,W,1
04/11/2018,13,Robbery,5F30,Check Cashing Places,8100-8199,TIDWELL,RD,W,1
04/11/2018,14,Theft,5F30,Grocery Store or Supermarket,13400-13499,NORTHWEST,ST,-,1
04/11/2018,15,AutoTheft,5F30,Apartment,7000-7099,PINEMONT,DR,-,1
04/11/2018,17,Theft,5F30,Commercial Parking Lot or Garage,6700-6799,BRITTMOORE,RD,-,1
04/11/2018,20,Theft,5F30,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST,ST,-,1
04/12/2018,23,Theft,5F30,Hotel or Motel Parking Lot,5900-5999,GUHN,RD,-,1
04/12/2018,15,Theft,5F30,Commercial Building,10100-10199,TALLEY,LN,-,1
04/12/2018,17,AutoTheft,5F30,"Other, Unknown, or Not Listed",13100-13199,NORTHWEST,ST,-,1
04/13/2018,07,Theft,5F30,Commercial Parking Lot or Garage,14900-14999,SOMMERMEYER,ST,-,1
04/13/2018,12,Burglary,5F30,Warehouse,9700-9799,TANNER,RD,-,1
04/13/2018,14,Theft,5F30,Commercial Parking Lot or Garage,UNK,NORTHWEST FWY OB/HOLLISTER ST,ST,-,1
04/13/2018,16,Theft,5F30,Department or Discount Store,13200-13299,NORTHWEST,ST,-,1
04/14/2018,06,Theft,5F30,Apartment Parking Lot,7000-7099,HOLLISTER,ST,-,1
04/14/2018,00,Theft,5F30,Apartment Parking Lot,8000-8099,TIDWELL,RD,W,1
04/14/2018,20,AutoTheft,5F30,Strip Business Center Parking Lot,13400-13499,NORTHWEST,ST,-,1
04/14/2018,18,Burglary,5F30,Garage or Carport,6200-6299,KEYKO,-,-,1
04/14/2018,16,Theft,5F30,Miscellaneous Business (Non-Specific),13400-13499,NORTHWEST,ST,-,1
04/14/2018,14,Theft,5F30,Hotel or Motel Parking Lot,12800-12899,NORTHWEST,ST,-,1
04/14/2018,12,AutoTheft,5F30,Miscellaneous Business (Non-Specific),9500-9599,WINGFOOT,RD,W,1
04/14/2018,15,Aggravated Assault,5F30,Residence or House,8100-8199,TIDWELL,RD,W,1
04/14/2018,11,Theft,5F30,Hotel or Motel Parking Lot,12800-12899,NORTHWEST,ST,-,1
04/15/2018,02,AutoTheft,5F30,"Road, Street, or Sidewalk",6900-6999,HOLLISTER,ST,-,1
04/15/2018,01,Theft,5F30,"Theatres, Dinner Theaters, Auditoriums",12900-12999,NORTHWEST,ST,-,1
04/15/2018,22,Theft,5F30,Warehouse,7900-7999,NORTHCOURT,RD,-,1
04/15/2018,14,Theft,5F30,Commercial Parking Lot or Garage,7300-7399,TIDWELL,RD,-,1
04/15/2018,15,Theft,5F30,"Other, Unknown, or Not Listed",13800-13899,NORTHWEST,ST,-,1
04/16/2018,12,Theft,5F30,Restaurant or Cafeteria Parking Lot,13200-13299,NORTHWEST,ST,-,1
04/16/2018,11,Theft,5F30,Service or Gas Station,6600-6699,SAM HOUSTON,PKWY,W,1
04/16/2018,16,Burglary,5F30,Apartment Rental Office,8000-8099,TIDWELL,RD,W,1
04/16/2018,21,Theft,5F30,Other Parking Lot,13300-13399,NORTHWEST,ST,-,1
04/16/2018,16,Theft,5F30,Commercial Parking Lot or Garage,9800-9899,GENARD,RD,-,1
04/17/2018,10,Theft,5F30,Convenience Store,6600-6699,SAM HOUSTON,PKWY,W,1
04/17/2018,10,Theft,5F30,Hotel or Motel Parking Lot,5400-5499,NORTHWEST CENTRAL,DR,-,1
04/17/2018,08,Theft,5F30,Restaurant or Cafeteria Parking Lot,UNK,NORTHWEST FWY IB/PINEMONT EXIT,ST,-,1
04/17/2018,13,Theft,5F30,Other Parking Lot,5400-5499,NORTHWEST CENTRAL,DR,-,1
04/17/2018,13,Burglary,5F30,Apartment,7900-7999,GROW,LN,-,1
04/17/2018,20,Theft,5F30,"Other, Unknown, or Not Listed",13200-13299,NORTHWEST,ST,-,1
04/18/2018,14,Theft,5F30,Hotel or Motel Parking Lot,7800-7899,TIDWELL,RD,-,1
04/18/2018,13,Theft,5F30,Other Parking Lot,7200-7299,43RD,RD,W,1
04/18/2018,11,Robbery,5F30,Mall Parking Lot,12900-12999,NORTHWEST,ST,-,1
04/18/2018,09,Theft,5F30,"Hotel, Motel, Inn, Etc.",14000-14099,NORTHWEST,ST,-,1
04/18/2018,06,Theft,5F30,Restaurant or Cafeteria Parking Lot,12800-12899,NORTHWEST,ST,-,1
04/18/2018,21,Theft,5F30,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST,ST,-,1
04/19/2018,02,Burglary,5F30,Apartment Rental Office,5900-5999,FLINTLOCK,RD,-,1
04/19/2018,05,Burglary,5F30,Commercial Building,7000-7099,43RD,RD,W,1
04/19/2018,09,Burglary,5F30,Restaurant or Cafeteria,7800-7899,TIDWELL,RD,W,1
04/19/2018,12,Theft,5F30,Bank or Savings Institution Parking Lot,13200-13299,NORTHWEST,ST,-,1
04/19/2018,13,Theft,5F30,Freeway Service Road,UNK,HOLLISTER ST/NORTHWEST FWY OB,ST,-,1
04/19/2018,16,Theft,5F30,Strip Business Center Parking Lot,13300-13399,NORTHWEST,ST,-,1
04/19/2018,15,Theft,5F30,Restaurant or Cafeteria Parking Lot,13200-13299,NORTHWEST,ST,-,1
04/19/2018,21,Theft,5F30,Restaurant or Cafeteria Parking Lot,13400-13499,NORTHWEST,ST,-,1
04/19/2018,22,Theft,5F30,Restaurant or Cafeteria Parking Lot,12900-12999,NORTHWEST,ST,-,1
04/20/2018,13,Aggravated Assault,5F30,Driveway,5600-5699,TEAGUE,RD,-,1
04/20/2018,08,Theft,5F30,Apartment Parking Lot,8000-8099,TIDWELL,RD,W,1
04/20/2018,08,Theft,5F30,Residence or House,8000-8099,TIDWELL,RD,W,1
04/20/2018,18,Theft,5F30,"Other, Unknown, or Not Listed",8000-8099,GROW,-,-,1
04/20/2018,18,Aggravated Assault,5F30,"Road, Street, or Sidewalk",8100-8199,GROW,LN,-,1
04/20/2018,17,Theft,5F30,Office Building,5700-5799,NORTHWEST CENTRAL,DR,-,1
04/21/2018,01,Burglary,5F30,Commercial Building,14100-14199,NORTHWEST,ST,-,1
04/21/2018,12,Theft,5F30,Strip Business Center Parking Lot,13100-13199,NORTHWEST,ST,-,1
04/21/2018,13,Burglary,5F30,Miscellaneous Business (Non-Specific),14100-14199,NORTHWEST,ST,-,1
04/21/2018,20,AutoTheft,5F30,Restaurant or Cafeteria Parking Lot,14100-14199,NORTHWEST,ST,-,1
04/21/2018,18,Rape,5F30,Apartment Parking Lot,13400-13499,NORTHWEST,ST,-,1
04/22/2018,16,AutoTheft,5F30,Strip Business Center Parking Lot,13300-13399,NORTHWEST,ST,-,1
04/22/2018,14,Theft,5F30,Department or Discount Store,13200-13299,NORTHWEST,ST,-,1
04/22/2018,13,Theft,5F30,Apartment,6500-6599,HOLLISTER,ST,-,1
04/23/2018,13,Theft,5F30,Other Parking Lot,13800-13899,NORTHWEST,ST,-,1
04/23/2018,12,Theft,5F30,Department or Discount Store,5700-5799,HOLLISTER,ST,-,1
04/23/2018,12,Burglary,5F30,"Other, Unknown, or Not Listed",14100-14199,NORTHWEST,ST,-,1
04/23/2018,08,Aggravated Assault,5F30,Apartment Parking Lot,6400-6499,GESSNER,RD,-,1
04/23/2018,23,Theft,5F30,Apartment,8000-8099,TIDWELL,RD,W,1
04/23/2018,21,Theft,5F30,Warehouse,6200-6299,KEYKO,-,-,1
04/23/2018,20,Robbery,5F30,Apartment,8000-8099,GROW,LN,-,1
04/23/2018,20,Burglary,5F30,Apartment,8000-8099,TIDWELL,RD,W,1
04/24/2018,16,Theft,5F30,Commercial Parking Lot or Garage,14000-14099,NORTHWEST,ST,-,1
04/25/2018,09,Theft,5F30,Residence or House,9700-9799,BROOKSHIRE,ST,-,1
04/25/2018,13,Theft,5F30,"Other, Unknown, or Not Listed",12800-12899,NORTHWEST,ST,-,1
04/25/2018,12,Theft,5F30,Commercial Parking Lot or Garage,UNK,FAIRBANKS N HOUSTON/NORTHWEST FWY OB,-,-,1
04/25/2018,12,Theft,5F30,Strip Business Center Parking Lot,13700-13799,NORTHWEST,ST,-,1
04/25/2018,18,Theft,5F30,Restaurant or Cafeteria Parking Lot,12800-12899,NORTHWEST,ST,-,1
04/26/2018,14,Theft,5F30,Commercial Parking Lot or Garage,13300-13399,NORTHWEST,ST,-,1
04/26/2018,18,Theft,5F30,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST,ST,-,1
04/26/2018,21,Robbery,5F30,"Laundry, Dry Cleaners, Washaterias",7700-7799,TIDWELL,RD,W,1
04/26/2018,21,AutoTheft,5F30,Strip Business Center Parking Lot,14000-14099,NORTHWEST,ST,-,1
04/27/2018,05,Rape,5F30,"Hotel, Motel, Inn, Etc.",10600-10699,LITTLE YORK,RD,W,1
04/27/2018,04,Burglary,5F30,Department or Discount Store,13200-13299,NORTHWEST,ST,-,1
04/27/2018,17,Theft,5F30,Grocery Store or Supermarket,13400-13499,NORTHWEST,ST,-,1
04/27/2018,14,Theft,5F30,Department or Discount Store,13200-13299,NORTHWEST,ST,-,1
04/27/2018,20,Aggravated Assault,5F30,Residence or House,10100-10199,OLGA,-,-,1
04/28/2018,02,Robbery,5F30,"Hotel, Motel, Inn, Etc.",7800-7899,TIDWELL,RD,W,1
04/28/2018,09,AutoTheft,5F30,"Road, Street, or Sidewalk",7200-7299,PINEMONT,DR,-,1
04/28/2018,08,Theft,5F30,Apartment Parking Lot,8000-8099,TIDWELL,RD,W,1
04/29/2018,08,Theft,5F30,Restaurant or Cafeteria Parking Lot,14600-14699,NORTHWEST,ST,-,1
04/29/2018,11,Burglary,5F30,Apartment,8000-8099,GROW,LN,-,1
04/29/2018,22,Burglary,5F30,Apartment,8000-8099,GROW,LN,-,1
04/29/2018,23,Burglary,5F30,Apartment Rental Office,6600-6699,GESSNER,RD,-,1
04/30/2018,02,Robbery,5F30,"Road, Street, or Sidewalk",8100-8199,GROW,LN,-,1
04/30/2018,08,Theft,5F30,Construction Site,9800-9899,GENARD,RD,-,1
04/30/2018,10,AutoTheft,5F30,Strip Business Center Parking Lot,14000-14099,NORTHWEST,ST,-,1
04/30/2018,17,Rape,5F30,Apartment,8000-8099,TIDWELL,RD,W,1
04/30/2018,14,Theft,5F30,"Furniture, Appliances, Radios, TV Store",6300-6399,FAIRBANKS N HOUSTON,RD,-,1
04/30/2018,11,Robbery,5F30,Bank or Savings Institution Parking Lot,13200-13299,NORTHWEST,ST,-,1
04/30/2018,20,Theft,5F30,Restaurant or Cafeteria Parking Lot,13000-13099,NORTHWEST,ST,-,1
04/03/2018,07,Theft,5F40,"Other, Unknown, or Not Listed",UNK,VERSANTE,CT,-,1
04/03/2018,17,Theft,5F40,Apartment,8400-8499,MILLS,-,-,1
04/12/2018,17,Theft,5F40,Restaurant or Cafeteria,UNK,FM 1960 / TOMBALL PKWY,-,-,1
04/12/2018,11,Theft,5F40,Mall Parking Lot,2000-2099,WILLOWBROOK MALL,-,-,1
04/23/2018,12,Theft,5F40,Apartment,8400-8499,WILLOW PLACE,DR,-,1
04/30/2018,14,Theft,5F40,Apartment,9600-9699,GRANT,RD,-,1
04/01/2018,22,Robbery,6B10,Restaurant or Cafeteria Parking Lot,300-399,LITTLE YORK,RD,W,1
04/01/2018,18,Theft,6B10,Service or Gas Station,7100-7199,NORTH,FWY,-,1
04/01/2018,19,AutoTheft,6B10,Other Parking Lot,7400-7499,AIRLINE,DR,-,1
04/01/2018,06,Aggravated Assault,6B10,Bar or Night Club Parking Lot,400-499,LITTLE YORK,RD,W,6
04/01/2018,00,Burglary,6B10,Residence or House,700-799,SUNNYSIDE,ST,E,1
04/02/2018,17,AutoTheft,6B10,Auto Repair,800-899,TIDWELL,RD,-,1
04/04/2018,16,Theft,6B10,Residence or House,800-899,RITTENHOUSE,ST,E,1
04/04/2018,17,AutoTheft,6B10,"Road, Street, or Sidewalk",200-299,DIPPING,LN,-,1
04/04/2018,18,Aggravated Assault,6B10,Convenience Store Parking Lot,100-199,PARKER,RD,E,1
04/04/2018,08,AutoTheft,6B10,"Road, Street, or Sidewalk",10100-10199,IRVINGTON,BLVD,-,1
04/04/2018,08,Theft,6B10,Driveway,500-599,SOREN,LN,-,1
04/05/2018,15,Theft,6B10,Apartment Parking Lot,300-399,ROSAMOND,-,-,1
04/06/2018,08,Burglary,6B10,Restaurant or Cafeteria,9900-9999,IRVINGTON,BLVD,-,1
04/06/2018,01,Theft,6B10,Driveway,1100-1199,HOPPER,CIR,-,1
04/06/2018,03,Aggravated Assault,6B10,"Road, Street, or Sidewalk",11600-11699,ODONNELL,DR,-,1
04/06/2018,06,Burglary,6B10,Restaurant or Cafeteria,6500-6599,AIRLINE,DR,-,1
04/06/2018,17,Burglary,6B10,Apartment,200-299,SUNNYSIDE,ST,-,1
04/07/2018,16,Theft,6B10,Check Cashing Places,900-999,LITTLE YORK,RD,-,1
04/07/2018,15,Aggravated Assault,6B10,Restaurant or Cafeteria,5900-5999,NORTH,FWY,-,1
04/07/2018,14,Theft,6B10,Department or Discount Store,5500-5599,NORTH,FWY,-,1
04/08/2018,10,Aggravated Assault,6B10,Apartment,100-199,PARKER,RD,W,1
04/08/2018,23,Aggravated Assault,6B10,Residence or House,11300-11399,BAUMAN,RD,-,1
04/08/2018,12,Theft,6B10,Convenience Store,9600-9699,IRVINGTON,BLVD,-,1
04/09/2018,08,Theft,6B10,"Road, Street, or Sidewalk",100-199,GRENFELL,LN,W,1
04/09/2018,07,Theft,6B10,Driveway,200-299,TREASURE,DR,-,1
04/09/2018,21,Theft,6B10,Commercial Parking Lot or Garage,700-799,TIDWELL,RD,E,1
04/09/2018,16,Theft,6B10,Service or Gas Station,7100-7199,NORTH,FWY,-,1
04/10/2018,11,Robbery,6B10,Department or Discount Store,5500-5599,NORTH,FWY,-,1
04/10/2018,12,Theft,6B10,Strip Business Center Parking Lot,6700-6799,AIRLINE,DR,-,1
04/10/2018,06,AutoTheft,6B10,Residence or House,800-899,BECKMAN,DR,-,1
04/10/2018,17,Robbery,6B10,Apartment Parking Lot,600-699,LITTLE YORK,RD,E,1
04/11/2018,12,Theft,6B10,Commercial Building,7400-7499,NORTH,FWY,-,1
04/11/2018,22,Rape,6B10,Residence or House,200-299,JOHN ALBER,RD,E,1
04/12/2018,18,Theft,6B10,Vehicle/Auto Sales/Lease/Auto Parts Store,400-499,LITTLE YORK,RD,W,1
04/12/2018,16,AutoTheft,6B10,Apartment Parking Lot,5600-5699,NORTH,FWY,-,1
04/13/2018,05,Burglary,6B10,Apartment,7300-7399,NORTHLINE,DR,-,1
04/13/2018,10,Theft,6B10,Residence or House,1200-1299,HAVNER,LN,-,1
04/13/2018,09,Theft,6B10,Miscellaneous Business (Non-Specific),10200-10299,FULTON,ST,-,1
04/13/2018,09,Theft,6B10,Residence or House,800-899,RITTENHOUSE,ST,E,1
04/13/2018,22,Aggravated Assault,6B10,Residence or House,12000-12099,ANCHICK,ST,-,1
04/13/2018,18,Robbery,6B10,Grocery Store or Supermarket,7400-7499,AIRLINE,DR,-,1
04/13/2018,16,Burglary,6B10,Residence or House,10800-10899,NORMEADOW,LN,-,1
04/13/2018,11,Theft,6B10,"Church, Synagogue, or Temple",200-299,RITTENHOUSE,ST,-,1
04/14/2018,00,Aggravated Assault,6B10,Apartment,200-299,LITTLE YORK,RD,W,1
04/14/2018,11,Theft,6B10,Driveway,1000-1099,HAVNER,LN,-,1
04/14/2018,15,Theft,6B10,Service or Gas Station,500-599,LITTLE YORK,RD,E,1
04/14/2018,18,Aggravated Assault,6B10,Apartment Parking Lot,100-199,PARKER,RD,W,1
04/14/2018,18,Aggravated Assault,6B10,Freeway Service Road,11500-11599,HARDY,-,W,1
04/15/2018,01,Aggravated Assault,6B10,Apartment,5600-5699,NORTH,FWY,-,1
04/15/2018,02,Murder,6B10,"Other, Unknown, or Not Listed",800-899,JOHN ALBER,RD,-,2
04/15/2018,18,Burglary,6B10,Residence or House,400-499,MAYFORD,RD,-,1
04/16/2018,07,AutoTheft,6B10,Driveway,UNK,ANNETTE,LN,-,1
04/16/2018,13,Theft,6B10,Other Parking Lot,7100-7199,NORTH,FWY,-,1
04/16/2018,17,Theft,6B10,Bank,300-399,LITTLE YORK,RD,W,1
04/16/2018,18,Theft,6B10,Commercial Parking Lot or Garage,100-199,PARKER,RD,-,1
04/17/2018,05,Burglary,6B10,Miscellaneous Business (Non-Specific),6500-6599,NORTH,FWY,-,1
04/17/2018,04,Burglary,6B10,Miscellaneous Business (Non-Specific),100-199,LITTLE YORK,RD,-,1
04/17/2018,04,Burglary,6B10,Miscellaneous Business (Non-Specific),5500-5599,AIRLINE,DR,-,1
04/17/2018,03,Robbery,6B10,Convenience Store Parking Lot,6900-6999,AIRLINE,DR,-,1
04/17/2018,19,Theft,6B10,Residence or House,200-299,HEANEY,DR,-,1
04/17/2018,13,Theft,6B10,Driveway,600-699,ELLENA,RD,-,1
04/17/2018,15,AutoTheft,6B10,Strip Business Center Parking Lot,5900-5999,NORTH,FWY,-,1
04/18/2018,17,Theft,6B10,Apartment Parking Lot,300-399,LITTLE YORK,RD,-,1
04/19/2018,11,Robbery,6B10,"Electronics Store, Electrical Supplies",5500-5599,AIRLINE,DR,-,1
04/20/2018,20,Aggravated Assault,6B10,Service or Gas Station,400-499,LITTLE YORK,RD,W,1
04/20/2018,15,Robbery,6B10,Other Parking Lot,5400-5499,AIRLINE,DR,-,1
04/20/2018,14,Theft,6B10,Miscellaneous Business (Non-Specific),5500-5599,NORTH,FWY,-,1
04/20/2018,06,Burglary,6B10,Restaurant or Cafeteria,6500-6599,AIRLINE,DR,-,1
04/20/2018,13,Theft,6B10,Apartment Rental Office,800-899,RITTENHOUSE,ST,E,1
04/20/2018,10,Burglary,6B10,Restaurant or Cafeteria Parking Lot,6500-6599,AIRLINE,DR,-,1
04/20/2018,00,Robbery,6B10,Apartment,200-299,ROSAMOND,-,-,1
04/21/2018,07,Theft,6B10,"Other, Unknown, or Not Listed",200-299,LITTLE YORK,RD,E,1
04/21/2018,09,Theft,6B10,"Church, Synagogue, or Temple Parking Lot",UNK,TIDWELL,RD,-,1
04/21/2018,19,Robbery,6B10,Specialty Store (Non-Specific),400-499,LITTLE YORK,RD,-,1
04/21/2018,22,Robbery,6B10,Convenience Store Parking Lot,6900-6999,AIRLINE,DR,-,1
04/22/2018,08,Theft,6B10,Grocery Store or Supermarket,UNK,AIRLINE DR/E LITTLE YORK RD,DR,-,1
04/23/2018,11,Theft,6B10,Apartment Parking Lot,7200-7299,NORTHLINE,DR,-,1
04/23/2018,10,Theft,6B10,Other Parking Lot,900-999,TIDWELL,RD,-,1
04/23/2018,17,Aggravated Assault,6B10,Residence or House,600-699,TALLANT,ST,-,1
04/23/2018,08,Theft,6B10,Apartment,400-499,LITTLE YORK,RD,-,1
04/23/2018,03,Theft,6B10,Driveway,10800-10899,NORMEADOW,LN,-,1
04/23/2018,07,Theft,6B10,Driveway,11300-11399,SAGINAW,DR,-,1
04/23/2018,07,Theft,6B10,Residence or House,7200-7299,NORTHLINE,DR,-,1
04/23/2018,07,Theft,6B10,"Road, Street, or Sidewalk",7200-7299,RITTENHOUSE VILLAGE,RD,-,1
04/24/2018,12,Aggravated Assault,6B10,Hotel or Motel Parking Lot,5700-5799,NORTH,FWY,-,1
04/25/2018,12,AutoTheft,6B10,Commercial Parking Lot or Garage,6300-6399,NORTH,FWY,-,1
04/25/2018,12,AutoTheft,6B10,Restaurant or Cafeteria Parking Lot,7100-7199,NORTH,FWY,-,1
04/25/2018,07,Burglary,6B10,Restaurant or Cafeteria,5500-5599,NORTH,FWY,-,1
04/26/2018,21,Burglary,6B10,Apartment,100-199,PARKER,RD,W,1
04/26/2018,18,Theft,6B10,Other Parking Lot,7200-7299,AIRLINE,DR,-,1
04/26/2018,19,Theft,6B10,"Other, Unknown, or Not Listed",7100-7199,NORTH,FWY,-,1
04/26/2018,10,Theft,6B10,"Road, Street, or Sidewalk",100-199,PARKER,RD,-,1
04/26/2018,04,Theft,6B10,Other Parking Lot,800-899,WELLINGTON,ST,E,1
04/27/2018,17,Theft,6B10,Department or Discount Store,400-499,LITTLE YORK,RD,W,1
04/27/2018,10,Rape,6B10,"Hotel, Motel, Inn, Etc.",100-199,RITTENHOUSE,ST,E,1
04/28/2018,23,Aggravated Assault,6B10,Apartment Parking Lot,7300-7399,NORTHLINE,DR,-,1
04/28/2018,09,Theft,6B10,Miscellaneous Business (Non-Specific),7600-7699,NORTH,FWY,-,1
04/28/2018,09,Theft,6B10,Miscellaneous Business (Non-Specific),9700-9799,FULTON,ST,-,1
04/28/2018,18,Theft,6B10,Department or Discount Store,400-499,LITTLE YORK,RD,W,1
04/29/2018,07,Burglary,6B10,Residence or House,500-599,FOXGLOVE,LN,-,1
04/29/2018,20,AutoTheft,6B10,Residence or House,300-399,JOHN ALBER,RD,E,1
04/30/2018,01,Murder,6B10,Warehouse,7700-7799,NORTH,FWY,-,2
04/30/2018,08,Robbery,6B10,"Road, Street, or Sidewalk",7500-7599,AIRLINE,DR,-,1
04/30/2018,02,Robbery,6B10,Commercial Parking Lot or Garage,7700-7799,NORTH,FWY,-,1
04/01/2018,10,Theft,6B20,"Other, Unknown, or Not Listed",2300-2399,TIDWELL,RD,W,1
04/01/2018,15,Aggravated Assault,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,RD,N,1
04/01/2018,22,Robbery,6B20,"Road, Street, or Sidewalk",UNK,NORTH FWY IB/TIDWELL EXIT,FWY,-,1
04/02/2018,00,Robbery,6B20,Convenience Store,300-399,TIDWELL,RD,W,1
04/02/2018,02,Robbery,6B20,"Road, Street, or Sidewalk",500-599,TIDWELL,RD,W,1
04/02/2018,17,Burglary,6B20,Residence or House,100-199,HAMILTON,ST,W,1
04/02/2018,17,Theft,6B20,Other Parking Lot,5900-5999,NORTH,FWY,-,1
04/02/2018,09,Burglary,6B20,"Other, Unknown, or Not Listed",6200-6299,DE PRIEST,ST,-,1
04/02/2018,12,Robbery,6B20,Bus Station,700-799,PINEMONT,DR,-,1
04/03/2018,19,Theft,6B20,Specialty Store (Non-Specific),400-499,PARKER,RD,W,1
04/04/2018,16,Aggravated Assault,6B20,Apartment Parking Lot,1800-1899,LITTLE YORK,RD,W,1
04/04/2018,16,Theft,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,RD,N,1
04/05/2018,22,Theft,6B20,Driveway,200-299,OBION,RD,W,1
04/05/2018,16,Aggravated Assault,6B20,Residence or House,7300-7399,NORTH,FWY,-,1
04/07/2018,19,Aggravated Assault,6B20,Residence or House,1200-1299,HOMER,ST,-,2
04/07/2018,10,Burglary,6B20,Apartment,500-599,RITTENHOUSE,ST,W,1
04/08/2018,09,Theft,6B20,Convenience Store,800-899,TIDWELL,RD,W,1
04/09/2018,03,Burglary,6B20,Convenience Store,4600-4699,TIDWELL,RD,W,1
04/09/2018,16,Theft,6B20,"Daycare, Child Care, or Kindergarten",7400-7499,NORTH,FWY,-,1
04/09/2018,18,Theft,6B20,Residence or House,2600-2699,CARMEL,ST,-,1
04/10/2018,09,Robbery,6B20,Car Wash,6100-6199,MONTGOMERY,RD,W,1
04/11/2018,02,Burglary,6B20,"Laundry, Dry Cleaners, Washaterias",200-299,TIDWELL,RD,E,1
04/11/2018,21,Aggravated Assault,6B20,Driveway,6500-6599,MCWILLIAMS,DR,-,2
04/12/2018,05,Theft,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,RD,N,1
04/12/2018,10,Theft,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,RD,N,1
04/12/2018,23,Aggravated Assault,6B20,Residence or House,5700-5799,YALE,ST,-,1
04/12/2018,18,Theft,6B20,Department or Discount Store,400-499,PARKER,RD,W,1
04/12/2018,20,Theft,6B20,Convenience Store,400-499,PARKER,RD,W,1
04/13/2018,10,Theft,6B20,Commercial Parking Lot or Garage,500-599,PARKER,RD,W,1
04/13/2018,22,Theft,6B20,Other Parking Lot,7200-7299,SHEPHERD,RD,N,1
04/13/2018,18,Robbery,6B20,"Other, Unknown, or Not Listed",5900-5999,KNOX,ST,-,1
04/15/2018,00,Burglary,6B20,Apartment,3100-3199,LITTLE YORK,RD,W,1
04/15/2018,08,Theft,6B20,Convenience Store Parking Lot,7700-7799,MONTGOMERY,RD,W,1
04/16/2018,04,AutoTheft,6B20,Convenience Store Parking Lot,300-399,TIDWELL,RD,W,1
04/16/2018,10,Robbery,6B20,"Field, Woods, Forest, Park",5700-5799,SHEPHERD,RD,N,1
04/18/2018,16,Theft,6B20,Apartment Parking Lot,200-299,ROSAMOND,-,W,1
04/18/2018,07,Burglary,6B20,Convenience Store,3400-3499,LITTLE YORK,RD,W,1
04/18/2018,11,Robbery,6B20,Miscellaneous Business (Non-Specific),7300-7399,SHEPHERD,RD,N,1
04/18/2018,14,Theft,6B20,Residence or House,5200-5299,SUE MARIE,LN,-,1
04/19/2018,01,Theft,6B20,Apartment Parking Lot,7000-7099,STUEBNER AIRLINE,RD,-,1
04/19/2018,09,Burglary,6B20,Apartment,7400-7499,SHEPHERD,RD,N,1
04/20/2018,15,AutoTheft,6B20,Other Parking Lot,7200-7299,SHEPHERD,RD,N,1
04/20/2018,11,Theft,6B20,Driveway,5200-5299,FOUNDERS WAY,CT,-,1
04/21/2018,08,Theft,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,RD,N,1
04/21/2018,15,Theft,6B20,Driveway,700-799,LOVERS,LN,-,1
04/22/2018,09,Theft,6B20,Apartment Parking Lot,7400-7499,SHEPHERD,RD,N,1
04/22/2018,11,Theft,6B20,Convenience Store,800-899,TIDWELL,RD,W,1
04/22/2018,10,Theft,6B20,Convenience Store,800-899,TIDWELL,RD,W,1
